time,alt,base_time,corr_soil_heat_flow_1,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_flow_1,soil_moisture_1,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_avg,time_offset,wetness
2025-05-27 00:00:00,158.0,2025-05-27,,39.422,-77.21,-32.85593,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485655.0,-11.46395,12.04,-27.52772,4.941465,5.360372,2025-05-27 00:00:00,3.022106
2025-05-27 00:30:00,158.0,2025-05-27,,39.422,-77.21,-64.55612,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1489534.0,-9.741339,12.1516695,-55.90522,6.766119,8.691317,2025-05-27 00:30:00,3.021062
2025-05-27 01:00:00,158.0,2025-05-27,,39.422,-77.21,-66.48483,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1477590.0,-7.379975,11.7633295,-52.53257,9.102051,13.99862,2025-05-27 01:00:00,3.019095
2025-05-27 01:30:00,158.0,2025-05-27,,39.422,-77.21,-64.52338,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1485400.0,-4.907646,12.045,-48.04607,15.56937,16.52453,2025-05-27 01:30:00,3.017105
2025-05-27 02:00:00,158.0,2025-05-27,,39.422,-77.21,-64.0437,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1478662.0,-2.34392,11.795,-49.7414,13.94243,15.554,2025-05-27 02:00:00,3.009691
2025-05-27 02:30:00,158.0,2025-05-27,,39.422,-77.21,-61.83401,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1479938.0,-0.1106851,11.845,-44.03144,16.42229,16.62754,2025-05-27 02:30:00,2.984202
2025-05-27 03:00:00,158.0,2025-05-27,,39.422,-77.21,-60.16617,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1479172.0,1.845519,11.821671,-44.3889,14.30688,15.80719,2025-05-27 03:00:00,2.967915
2025-05-27 03:30:00,158.0,2025-05-27,,39.422,-77.21,-60.46405,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1480908.0,3.512681,11.87833,-43.13136,15.99964,17.35741,2025-05-27 03:30:00,2.990651
2025-05-27 04:00:00,158.0,2025-05-27,,39.422,-77.21,-56.3728,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1481622.0,4.917665,11.87167,-37.70261,16.98783,18.69166,2025-05-27 04:00:00,2.965985
2025-05-27 04:30:00,158.0,2025-05-27,,39.422,-77.21,-49.67673,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1473250.0,6.155694,11.62,-33.76355,14.40096,15.93213,2025-05-27 04:30:00,2.998085
2025-05-27 05:00:00,158.0,2025-05-27,,39.422,-77.21,-53.56165,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1477845.0,7.181745,11.78833,-37.9418,15.19735,15.63263,2025-05-27 05:00:00,3.011705
2025-05-27 05:30:00,158.0,2025-05-27,,39.422,-77.21,-49.06744,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1470034.0,7.882139,11.54667,-34.23318,16.22942,14.83984,2025-05-27 05:30:00,2.991592
2025-05-27 06:00:00,158.0,2025-05-27,,39.422,-77.21,-46.50589,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1477232.0,8.303714,11.718329,-30.1171,12.46036,16.39461,2025-05-27 06:00:00,2.884461
2025-05-27 06:30:00,158.0,2025-05-27,,39.422,-77.21,-57.46027,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1479478.0,8.677079,11.86167,-39.26341,16.88829,18.20316,2025-05-27 06:30:00,2.110979
2025-05-27 07:00:00,158.0,2025-05-27,,39.422,-77.21,-56.62207,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1475190.0,9.10018,11.661671,-38.08707,17.15831,18.54539,2025-05-27 07:00:00,1.941133
2025-05-27 07:30:00,158.0,2025-05-27,,39.422,-77.21,-48.89795,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1474782.0,9.769747,11.67,-29.62065,17.94694,19.29021,2025-05-27 07:30:00,1.778596
2025-05-27 08:00:00,158.0,2025-05-27,,39.422,-77.21,-53.98962,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1475701.0,10.46075,11.72333,-34.00698,18.52738,19.9936,2025-05-27 08:00:00,1.770477
2025-05-27 08:30:00,158.0,2025-05-27,,39.422,-77.21,-51.21851,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1474782.0,11.04571,11.69,-30.48942,19.37601,20.73897,2025-05-27 08:30:00,2.00471
2025-05-27 09:00:00,158.0,2025-05-27,,39.422,-77.21,-46.19113,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1474169.0,11.63779,11.61333,-24.91394,19.90853,21.28739,2025-05-27 09:00:00,1.861668
2025-05-27 09:30:00,158.0,2025-05-27,,39.422,-77.21,-48.50693,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1472740.0,12.12612,11.65167,-29.25757,16.15517,19.25706,2025-05-27 09:30:00,1.786477
2025-05-27 10:00:00,158.0,2025-05-27,,39.422,-77.21,-33.44083,4,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1474271.0,12.52001,11.62,-13.86845,20.71425,19.57835,2025-05-27 10:00:00,1.667844
2025-05-27 10:30:00,158.0,2025-05-27,,39.422,-77.21,-21.88455,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464726.0,12.83502,11.34,-5.967333,12.83502,15.91878,2025-05-27 10:30:00,1.582831
2025-05-27 11:00:00,158.0,2025-05-27,,39.422,-77.21,0.9363403,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470086.0,12.96786,11.53333,15.50244,17.16699,14.56143,2025-05-27 11:00:00,2.666067
2025-05-27 11:30:00,158.0,2025-05-27,,39.422,-77.21,40.31128,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477692.0,12.6762,11.79167,48.92805,8.579115,8.603658,2025-05-27 11:30:00,2.893471
2025-05-27 12:00:00,158.0,2025-05-27,,39.422,-77.21,66.93799,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473148.0,11.91623,11.60167,69.3905,3.900588,2.429344,2025-05-27 12:00:00,2.970672
2025-05-27 12:30:00,158.0,2025-05-27,,39.422,-77.21,113.5433,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471617.0,10.61655,11.565,111.5108,2.320297,-2.063919,2025-05-27 12:30:00,2.989116
2025-05-27 13:00:00,158.0,2025-05-27,,39.422,-77.21,204.742,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473659.0,8.865339,11.64333,197.9911,-7.514555,-6.790608,2025-05-27 13:00:00,3.001111
2025-05-27 13:30:00,158.0,2025-05-27,,39.422,-77.21,271.0197,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470086.0,6.71868,11.525,260.0586,-9.890871,-11.00733,2025-05-27 13:30:00,3.010328
2025-05-27 14:00:00,158.0,2025-05-27,,39.422,-77.21,380.7744,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474169.0,4.264877,11.685,360.656,-16.26316,-21.53762,2025-05-27 14:00:00,3.020845
2025-05-27 14:30:00,158.0,2025-05-27,,39.422,-77.21,438.4255,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477590.0,1.452139,11.758329,409.734,-27.151,-27.38409,2025-05-27 14:30:00,3.022666
2025-05-27 15:00:00,158.0,2025-05-27,,39.422,-77.21,496.7787,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476670.0,-1.964776,11.71667,465.0577,-30.81462,-31.7898,2025-05-27 15:00:00,3.022813
2025-05-27 15:30:00,158.0,2025-05-27,,39.422,-77.21,479.0834,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476415.0,-6.071581,11.713329,444.5749,-38.81437,-35.89714,2025-05-27 15:30:00,3.022686
2025-05-27 16:00:00,158.0,2025-05-27,,39.422,-77.21,384.5899,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473506.0,-9.995314,11.64833,356.8667,-26.38379,-26.45232,2025-05-27 16:00:00,3.023077
2025-05-27 16:30:00,158.0,2025-05-27,,39.422,-77.21,251.5549,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474731.0,-12.34145,11.69333,234.94,-20.53561,-16.63732,2025-05-27 16:30:00,3.022474
2025-05-27 17:00:00,158.0,2025-05-27,,39.422,-77.21,167.8728,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474016.0,-13.2534,11.6383295,157.2436,-13.2534,-10.62742,2025-05-27 17:00:00,3.017173
2025-05-27 17:30:00,158.0,2025-05-27,,39.422,-77.21,128.3275,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478202.0,-13.04027,11.77667,119.8713,-8.798571,-8.439458,2025-05-27 17:30:00,2.904763
2025-05-27 18:00:00,158.0,2025-05-27,,39.422,-77.21,140.7507,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472791.0,-12.21068,11.6383295,132.2002,-4.067551,-8.528533,2025-05-27 18:00:00,2.435632
2025-05-27 18:30:00,158.0,2025-05-27,,39.422,-77.21,138.0221,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471974.0,-11.26299,11.545,126.7116,-11.26299,-11.29489,2025-05-27 18:30:00,2.592399
2025-05-27 19:00:00,158.0,2025-05-27,,39.422,-77.21,82.09811,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476313.0,-10.50966,11.73833,76.81347,-6.404039,-5.271932,2025-05-27 19:00:00,1.869319
2025-05-27 19:30:00,158.0,2025-05-27,,39.422,-77.21,59.34424,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469677.0,-9.831676,11.525,54.89342,-5.853617,-4.432845,2025-05-27 19:30:00,1.072419
2025-05-27 20:00:00,158.0,2025-05-27,,39.422,-77.21,25.3981,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472332.0,-8.860072,11.60667,26.18227,-0.6148838,0.806628,2025-05-27 20:00:00,1.067046
2025-05-27 20:30:00,158.0,2025-05-27,,39.422,-77.21,20.17401,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466359.0,-7.641778,11.38667,22.38009,4.377439,2.231066,2025-05-27 20:30:00,1.083421
2025-05-27 21:00:00,158.0,2025-05-27,,39.422,-77.21,22.41855,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468860.0,-6.28804,11.49167,23.56056,-2.309983,1.165118,2025-05-27 21:00:00,1.079359
2025-05-27 21:30:00,158.0,2025-05-27,,39.422,-77.21,27.06192,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469422.0,-5.048764,11.45,29.47055,3.119882,2.426488,2025-05-27 21:30:00,1.070539
2025-05-27 22:00:00,158.0,2025-05-27,,39.422,-77.21,18.23758,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480652.0,-3.941817,11.936669,20.22759,0.3253904,2.005346,2025-05-27 22:00:00,1.108276
2025-05-27 22:30:00,158.0,2025-05-27,,39.422,-77.21,12.44647,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500764.0,-2.977808,12.51833,15.51317,5.173908,3.082144,2025-05-27 22:30:00,1.343829
2025-05-27 23:00:00,158.0,2025-05-27,,39.422,-77.21,10.87097,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508422.0,-2.051697,12.773331,14.75593,2.249446,3.900227,2025-05-27 23:00:00,1.187917
2025-05-27 23:30:00,158.0,2025-05-27,,39.422,-77.21,3.370514,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506533.0,-1.207539,12.725,9.580012,6.791098,6.222453,2025-05-27 23:30:00,1.242542
